ElementId,Category,Type Name,Level,ApprovedLabel,MissingList,Assembly Code,ConnCount,ConnSizes_m,Default Thickness,Description,EndX_m,EndY_m,EndZ_m,Fire Rating,Insulation Thickness,Length_m,Lining Thickness,Material,Model,Service Type,StartX_m,StartY_m,StartZ_m,Structural,SurfaceArea_m2,System Type,Type Mark,Volume_m3,Width,is_missing_Default Thickness,is_missing_Model,is_missing_Service Type,is_missing_System Type,is_missing_Type Mark,is_missing_Width
﻿1664302,Cable Trays,Ladder Cable Tray,L1,Pass,,CT-123,2,,,,-15.242477252441958,3.3435165573531793,2.7500000000000004,,,19.000000000000004,,,CT,Power,-15.242477252441988,-15.656483442646824,2.7500000000000004,,15.260000000000044,,ABC-15,0.57000000000000228,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
﻿1664315,Cable Trays,Ladder Cable Tray,L1,Pass,,CT-123,2,,,,6.3137149953108818,43.719733752367958,2.7500000000000004,,,15.000000000000002,,,CT,Power,-8.68628500468912,43.719733752367958,2.7500000000000004,,12.060000000000034,,ABC-15,0.45000000000000168,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
﻿1664326,Cable Trays,Wire Mesh Cable Tray,L1,Fail,Model:missing,TRK-896,2,,,,4.1780973544324809,-5.0102071254383853,2.7500000000000004,,,6.0000000000000009,,,,Telecom,4.1780973544324711,-11.010207125438386,2.7500000000000004,,4.8600000000000003,,XYZ-96,0.18000000000000005,,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
﻿1664337,Cable Trays,Solid Bottom Cable Tray,L1,Pass,,LAD-657,2,,,,6.3137149953108835,-17.991337759619725,2.7500000000000004,,,15.000000000000002,,,LAD,Telecom,-8.6862850046891182,-17.991337759619675,2.7500000000000004,,12.060000000000034,,CDE-87,0.45000000000000168,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
﻿1664348,Cable Trays,Ladder Cable Tray,L1,Pass,,CT-123,2,,,,17.302622946693276,37.774810681065695,2.7500000000000004,,,13.000000000000002,,,CT,Telecom,17.302622946693294,50.774810681065695,2.7500000000000004,,10.460000000000027,,ABC-15,0.3900000000000014,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
﻿1666346,Cable Trays,Ladder Cable Tray,L1,Pass,,CT-123,2,,,,73.205778763007274,-25.395063919517177,2.7500000000000004,,,19.000000000000004,,,CT,Power,73.205778763007231,-44.395063919517185,2.7500000000000004,,15.260000000000044,,ABC-15,0.57000000000000239,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
﻿1666347,Cable Trays,Ladder Cable Tray,L1,Pass,,CT-123,2,,,,94.761971010760107,-25.395063919517177,2.7500000000000004,,,15.000000000000002,,,CT,Power,79.761971010760107,-25.395063919517177,2.7500000000000004,,12.060000000000034,,ABC-15,0.45000000000000179,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
﻿1666348,Cable Trays,Wire Mesh Cable Tray,L1,Fail,Model:missing,TRK-896,2,,,,92.626353369881727,-33.748787602308738,2.7500000000000004,,,6.0000000000000009,,,,Telecom,92.626353369881699,-39.748787602308738,2.7500000000000004,,4.8600000000000136,,XYZ-96,0.18000000000000069,,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
﻿1666349,Cable Trays,Solid Bottom Cable Tray,L1,Pass,,LAD-657,2,,,,94.761971010760107,-46.729918236490086,2.7500000000000004,,,15.000000000000002,,,LAD,Telecom,79.761971010760107,-46.729918236490036,2.7500000000000004,,12.060000000000034,,CDE-87,0.45000000000000179,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
﻿1666350,Cable Trays,Ladder Cable Tray,L1,Pass,,CT-123,2,,,,105.75087896214251,-31.339986990819444,2.7500000000000004,,,13.000000000000002,,,CT,Telecom,105.75087896214252,-18.339986990819444,2.7500000000000004,,10.460000000000027,,ABC-15,0.3900000000000014,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
﻿1666427,Cable Trays,Ladder Cable Tray,L1,Pass,,CT-123,2,,,,73.205778763007402,61.604936080482837,2.7500000000000004,,,19.000000000000004,,,CT,Power,73.205778763007373,42.60493608048283,2.7500000000000004,,15.260000000000044,,ABC-15,0.57000000000000239,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
﻿1666428,Cable Trays,Ladder Cable Tray,L1,Pass,,CT-123,2,,,,94.761971010760249,61.604936080482837,2.7500000000000004,,,15.000000000000002,,,CT,Power,79.761971010760234,61.604936080482837,2.7500000000000004,,12.060000000000034,,ABC-15,0.45000000000000179,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
﻿1666429,Cable Trays,Wire Mesh Cable Tray,L1,Fail,Model:missing,TRK-896,2,,,,92.626353369881855,53.251212397691283,2.7500000000000004,,,6.0000000000000009,,,,Telecom,92.626353369881841,47.251212397691276,2.7500000000000004,,4.8600000000000172,,XYZ-96,0.18000000000000083,,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
﻿1666430,Cable Trays,Solid Bottom Cable Tray,L1,Pass,,LAD-657,2,,,,94.761971010760249,40.270081763509928,2.7500000000000004,,,15.000000000000002,,,LAD,Telecom,79.761971010760234,40.270081763509978,2.7500000000000004,,12.060000000000034,,CDE-87,0.45000000000000179,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
﻿1666431,Cable Trays,Ladder Cable Tray,L1,Pass,,CT-123,2,,,,105.75087896214265,55.660013009180567,2.7500000000000004,,,13.000000000000002,,,CT,Telecom,105.75087896214266,68.660013009180574,2.7500000000000004,,10.460000000000027,,ABC-15,0.3900000000000014,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
﻿1666513,Cable Trays,Ladder Cable Tray,L1,Pass,,CT-123,2,,,,-127.31447938742265,104.22683269812401,2.7500000000000004,,,19.000000000000004,,,CT,Power,-127.31447938742268,85.226832698124028,2.7500000000000004,,15.260000000000039,,ABC-15,0.57000000000000195,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
﻿1666514,Cable Trays,Ladder Cable Tray,L1,Pass,,CT-123,2,,,,-105.7582871396698,104.22683269812404,2.7500000000000004,,,15.000000000000002,,,CT,Power,-120.75828713966982,104.22683269812404,2.7500000000000004,,12.060000000000034,,ABC-15,0.45000000000000179,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
﻿1666515,Cable Trays,Wire Mesh Cable Tray,L1,Fail,Model:missing,TRK-896,2,,,,-107.8939047805482,95.873109015332474,2.7500000000000004,,,6.0000000000000009,,,,Telecom,-107.89390478054821,89.873109015332474,2.7500000000000004,,4.8600000000000172,,XYZ-96,0.18000000000000083,,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
﻿1666516,Cable Trays,Solid Bottom Cable Tray,L1,Pass,,LAD-657,2,,,,-105.7582871396698,40.270081763509943,2.7500000000000004,,,15.000000000000002,,,LAD,Telecom,-120.75828713966982,40.270081763509992,2.7500000000000004,,12.060000000000034,,CDE-87,0.45000000000000179,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
﻿1666517,Cable Trays,Ladder Cable Tray,L1,Pass,,CT-123,2,,,,-41.038097277627863,98.281909626821758,2.7500000000000004,,,13.000000000000002,,,CT,Telecom,-41.038097277627841,111.28190962682177,2.7500000000000004,,10.460000000000035,,ABC-15,0.39000000000000173,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
﻿1666599,Cable Trays,Ladder Cable Tray,L1,Pass,,CT-123,2,,,,-115.31447938742264,-47.102751967144108,2.7500000000000004,,,19.000000000000004,,,CT,Power,-115.31447938742268,-66.102751967144115,2.7500000000000004,,15.260000000000044,,ABC-15,0.57000000000000239,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
﻿1666600,Cable Trays,Ladder Cable Tray,L1,Pass,,CT-123,2,,,,-93.758287139669804,-11.142683527834055,2.7500000000000004,,,15.000000000000002,,,CT,Power,-108.7582871396698,-11.142683527834055,2.7500000000000004,,12.060000000000034,,ABC-15,0.45000000000000179,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
﻿1666601,Cable Trays,Wire Mesh Cable Tray,L1,Fail,Model:missing,TRK-896,2,,,,-95.893904780548183,-55.456475649935662,2.7500000000000004,,,6.0000000000000009,,,,Telecom,-95.893904780548198,-61.456475649935669,2.7500000000000004,,4.8600000000000172,,XYZ-96,0.18000000000000083,,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
﻿1666602,Cable Trays,Solid Bottom Cable Tray,L1,Pass,,LAD-657,2,,,,-93.758287139669804,-68.437606284116995,2.7500000000000004,,,15.000000000000002,,,LAD,Telecom,-108.7582871396698,-68.437606284116953,2.7500000000000004,,12.060000000000034,,CDE-87,0.45000000000000179,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
﻿1666603,Cable Trays,Ladder Cable Tray,L1,Pass,,CT-123,2,,,,-32.929986088191043,-17.087606599136326,2.7500000000000004,,,13.000000000000002,,,CT,Telecom,-32.929986088191029,-4.0876065991363228,2.7500000000000004,,10.460000000000029,,ABC-15,0.39000000000000146,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
﻿1666661,Cable Trays,Ladder Cable Tray,L1,Pass,,CT-123,2,,,,53.007104620183057,192.32711152463253,2.7500000000000004,,,13.000000000000002,,,CT,Telecom,53.007104620183071,205.32711152463253,2.7500000000000004,,10.46000000000002,,ABC-15,0.39000000000000118,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
﻿1666689,Cable Trays,Ladder Cable Tray,L1,Pass,,CT-123,2,,,,-190.16670253194081,222.18510065889436,2.7500000000000004,,,13.000000000000002,,,CT,Telecom,-190.16670253194079,235.18510065889433,2.7500000000000004,,10.46000000000002,,ABC-15,0.39000000000000118,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
﻿1666715,Cable Trays,Ladder Cable Tray,L1,Pass,,CT-123,2,,,,-237.96282652553987,-2.6779833977559186,2.7500000000000004,,,13.000000000000002,,,CT,Telecom,-237.96282652553984,10.322016602244084,2.7500000000000004,,10.460000000000029,,ABC-15,0.39000000000000146,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
﻿1666782,Cable Trays,Ladder Cable Tray,L1,Pass,,CT-123,2,,,,274.58400468374123,-257.61741992260232,2.7500000000000004,,,19.000000000000004,,,CT,Power,274.58400468374117,-276.61741992260232,2.7500000000000004,,15.260000000000051,,ABC-15,0.5700000000000025,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
﻿1666783,Cable Trays,Ladder Cable Tray,L1,Pass,,CT-123,2,,,,296.14019693149402,-217.24120272758756,2.7500000000000004,,,15.000000000000002,,,CT,Power,281.14019693149402,-217.24120272758756,2.7500000000000004,,12.060000000000022,,ABC-15,0.45000000000000129,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
﻿1666784,Cable Trays,Wire Mesh Cable Tray,L1,Fail,Model:missing,TRK-896,2,,,,294.00457929061565,-265.97114360539393,2.7500000000000004,,,6.0000000000000009,,,,Telecom,294.00457929061565,-271.97114360539388,2.7500000000000004,,4.860000000000003,,XYZ-96,0.18000000000000027,,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
﻿1666785,Cable Trays,Solid Bottom Cable Tray,L1,Pass,,LAD-657,2,,,,296.14019693149402,-278.95227423957522,2.7500000000000004,,,15.000000000000002,,,LAD,Telecom,281.14019693149402,-278.95227423957516,2.7500000000000004,,12.060000000000022,,CDE-87,0.45000000000000129,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
﻿1666786,Cable Trays,Ladder Cable Tray,L1,Pass,,CT-123,2,,,,307.12910488287639,-223.1861257988898,2.7500000000000004,,,13.000000000000002,,,CT,Telecom,307.12910488287645,-210.1861257988898,2.7500000000000004,,10.46000000000002,,ABC-15,0.39000000000000118,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
﻿1666801,Cable Trays,Ladder Cable Tray,L1,Pass,,CT-123,2,,,,363.03226069919037,-286.35600039947263,2.7500000000000004,,,19.000000000000004,,,CT,Power,363.03226069919037,-305.35600039947269,2.7500000000000004,,15.260000000000051,,ABC-15,0.5700000000000025,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
﻿1666809,Cable Trays,Ladder Cable Tray,L1,Pass,,CT-123,2,,,,363.03226069919054,-199.35600039947269,2.7500000000000004,,,19.000000000000004,,,CT,Power,363.03226069919054,-218.35600039947269,2.7500000000000004,,15.260000000000051,,ABC-15,0.5700000000000025,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
﻿1666845,Cable Trays,Ladder Cable Tray,L1,Pass,,CT-123,2,,,,162.51200254876051,-156.73410378183146,2.7500000000000004,,,19.000000000000004,,,CT,Power,162.51200254876048,-175.73410378183149,2.7500000000000004,,15.260000000000051,,ABC-15,0.5700000000000025,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
﻿1666846,Cable Trays,Ladder Cable Tray,L1,Pass,,CT-123,2,,,,184.06819479651332,-156.73410378183146,2.7500000000000004,,,15.000000000000002,,,CT,Power,169.06819479651332,-156.73410378183146,2.7500000000000004,,12.060000000000022,,ABC-15,0.45000000000000129,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
﻿1666847,Cable Trays,Wire Mesh Cable Tray,L1,Fail,Model:missing,TRK-896,2,,,,181.93257715563493,-165.08782746462305,2.7500000000000004,,,6.0000000000000009,,,,Telecom,181.93257715563493,-171.08782746462305,2.7500000000000004,,4.860000000000003,,XYZ-96,0.18000000000000027,,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
﻿1666848,Cable Trays,Solid Bottom Cable Tray,L1,Pass,,LAD-657,2,,,,184.06819479651332,-220.69085471644553,2.7500000000000004,,,15.000000000000002,,,LAD,Telecom,169.06819479651332,-220.6908547164455,2.7500000000000004,,12.060000000000022,,CDE-87,0.45000000000000129,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
﻿1666849,Cable Trays,Ladder Cable Tray,L1,Pass,,CT-123,2,,,,248.78838465855526,-162.67902685313373,2.7500000000000004,,,13.000000000000002,,,CT,Telecom,248.78838465855529,-149.67902685313373,2.7500000000000004,,10.46000000000002,,ABC-15,0.39000000000000118,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
﻿1666898,Cable Trays,Ladder Cable Tray,L1,Pass,,CT-123,2,,,,174.51200254876048,-308.06368844709965,2.7500000000000004,,,19.000000000000004,,,CT,Power,174.51200254876045,-327.06368844709965,2.7500000000000004,,15.260000000000051,,ABC-15,0.5700000000000025,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
﻿1666899,Cable Trays,Ladder Cable Tray,L1,Pass,,CT-123,2,,,,196.06819479651332,-272.10362000778957,2.7500000000000004,,,15.000000000000002,,,CT,Power,181.06819479651335,-272.10362000778957,2.7500000000000004,,12.060000000000022,,ABC-15,0.45000000000000129,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
﻿1666900,Cable Trays,Wire Mesh Cable Tray,L1,Fail,Model:missing,TRK-896,2,,,,193.93257715563496,-316.41741212989115,2.7500000000000004,,,6.0000000000000009,,,,Telecom,193.93257715563496,-322.4174121298912,2.7500000000000004,,4.8600000000000305,,XYZ-96,0.1800000000000013,,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
﻿1666901,Cable Trays,Solid Bottom Cable Tray,L1,Pass,,LAD-657,2,,,,196.06819479651332,-329.39854276407254,2.7500000000000004,,,15.000000000000002,,,LAD,Telecom,181.06819479651335,-329.39854276407243,2.7500000000000004,,12.060000000000022,,CDE-87,0.45000000000000129,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
﻿1666902,Cable Trays,Ladder Cable Tray,L1,Pass,,CT-123,2,,,,256.89649584799207,-278.04854307909181,2.7500000000000004,,,13.000000000000002,,,CT,Telecom,256.89649584799213,-265.04854307909181,2.7500000000000004,,10.46000000000002,,ABC-15,0.39000000000000118,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
﻿1667060,Cable Trays,Ladder Cable Tray,L1,Pass,,CT-123,2,,,,-466.14312451164409,-145.96899162136941,2.7500000000000004,,,179.00000000000006,,,CT,Telecom,-645.14312451164415,-145.96899162136944,2.7500000000000004,,143.26000000000042,,ABC-15,5.3700000000000223,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
﻿1667097,Cable Trays,Ladder Cable Tray,L1,Fail,Service Type:not_allowed,CT-123,2,,,,-230.17129052752924,-222.64088823901054,2.7499999999999831,,,179.00000000000006,,,CT,0,-409.17129052752932,-222.64088823901056,2.7499999999999831,,143.26000000000042,,ABC-15,5.3700000000000223,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
﻿1667119,Cable Trays,Ladder Cable Tray,L1,Fail,Service Type:not_allowed,CT-123,2,,,,-319.9411976178427,-0.45257136737179915,2.7500000000000338,,,179.00000000000006,,,CT,0,-498.94119761784282,-0.45257136737183379,2.7500000000000338,,143.26000000000005,,ABC-15,5.3700000000000019,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
﻿1667143,Cable Trays,Ladder Cable Tray,L1,Pass,,CT-123,2,,,,-603.25368922281518,-390.39876265609615,2.7499999999999445,,,179.00000000000006,,,CT,Telecom,-782.2536892228153,-390.39876265609621,2.7499999999999445,,143.26000000000042,,ABC-15,5.3700000000000223,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
﻿1663952,Ducts,Radius Elbows / Tees,L1,Pass,,FG-87,2,,,,-12.29240970367772,4.8201277301669752,1.5000000000000002,,25 mm,21.0,25 mm,,,,-12.292409703677752,-16.179872269833027,1.5000000000000002,,25.380000000000045,Supply Air,TYU-82,1.8900000000000075,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
﻿1663980,Ducts,Radius Elbows / Tees,L1,Pass,,FG-87,2,,,,6.106238904260735,47.218393686827284,1.5000000000000002,,25 mm,17.000000000000004,0 mm,,,,-10.893761095739267,47.218393686827334,1.5000000000000002,,20.580000000000041,Return Air,TYU-82,1.5300000000000058,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
﻿1664007,Ducts,Default,L1,Fail,Type Mark:regex_fail,FR-02,2,D=0.3000;D=0.3000,,,10.379792641367272,-6.0314782576069836,1.5000000000000002,,25 mm,11.000000000000002,25 mm,,,,10.379792641367255,-17.031478257606985,1.5000000000000002,,10.508606170523068,Exhaust Air,GHT,0.77750521291637409,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
﻿1666323,Ducts,Radius Elbows / Tees,L1,Pass,,FG-87,2,,,,76.155846311771512,-23.91845274670338,1.5000000000000002,,25 mm,21.0,25 mm,,,,76.155846311771469,-44.91845274670338,1.5000000000000002,,25.380000000000045,Supply Air,TYU-82,1.8900000000000075,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
﻿1666324,Ducts,Radius Elbows / Tees,L1,Pass,,FG-87,2,,,,94.554494919709967,-21.896403985057855,1.5000000000000002,,25 mm,17.000000000000004,0 mm,,,,77.554494919709967,-21.896403985057802,1.5000000000000002,,20.580000000000037,Return Air,TYU-82,1.5300000000000058,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
﻿1666325,Ducts,Default,L1,Fail,Type Mark:regex_fail,FR-02,2,D=0.3000;D=0.3000,,,98.828048656816492,-34.770058734477338,1.5000000000000002,,25 mm,11.000000000000002,25 mm,,,,98.828048656816478,-45.770058734477345,1.5000000000000002,,10.508606170523059,Exhaust Air,GHT,0.77750521291637431,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
﻿1666407,Ducts,Radius Elbows / Tees,L1,Pass,,FG-87,2,,,,76.15584631177164,63.081547253296634,1.5000000000000002,,25 mm,21.0,25 mm,,,,76.155846311771612,42.081547253296634,1.5000000000000002,,25.380000000000045,Supply Air,TYU-82,1.8900000000000075,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
